cell_id,zone_id,stratum,include,x0,x1,y0,y1,img_path
slavija-centar_r09_c11,1,1,1,189,207,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c12,1,1,1,208,226,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c13,1,1,1,227,245,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c14,1,2,1,246,263,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c15,1,3,1,264,282,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c16,1,2,1,283,301,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c17,1,2,1,302,320,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c18,1,2,1,321,339,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c19,1,2,1,340,358,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c20,1,2,1,359,377,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c21,1,2,1,378,395,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c22,1,2,1,396,414,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c23,1,2,1,415,433,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c24,1,2,1,434,452,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c25,1,2,1,453,471,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c26,1,2,1,472,490,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c27,1,2,1,491,508,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c28,1,2,1,509,527,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c29,1,2,1,528,546,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c30,1,2,1,547,565,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c31,1,2,1,566,584,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c32,1,2,1,585,603,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c33,1,2,1,604,622,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c34,1,2,1,623,640,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c35,1,2,1,641,659,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c36,1,3,1,660,678,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c37,1,3,1,679,697,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c38,1,3,1,698,716,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c39,1,3,1,717,735,203,227,./images/slavija-centar.jpeg
slavija-centar_r09_c40,1,2,1,736,754,203,227,./images/slavija-centar.jpeg
slavija-centar_r10_c01,1,NA,0,1,18,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c02,1,NA,0,19,37,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c03,1,NA,0,38,56,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c04,1,NA,0,57,75,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c05,1,2,1,76,94,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c06,1,3,1,95,113,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c07,1,2,1,114,131,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c08,1,1,1,132,150,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c09,1,1,1,151,169,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c10,1,1,1,170,188,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c11,1,1,1,189,207,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c12,1,1,1,208,226,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c13,1,1,1,227,245,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c14,1,1,1,246,263,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c15,1,1,1,264,282,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c16,1,2,1,283,301,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c17,1,2,1,302,320,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c18,1,2,1,321,339,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c19,1,2,1,340,358,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c20,1,2,1,359,377,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c21,1,1,1,378,395,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c22,1,1,1,396,414,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c23,1,2,1,415,433,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c24,1,2,1,434,452,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c25,1,2,1,453,471,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c26,1,2,1,472,490,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c27,1,2,1,491,508,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c28,1,2,1,509,527,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c29,1,2,1,528,546,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c30,1,2,1,547,565,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c31,1,2,1,566,584,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c32,1,2,1,585,603,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c33,1,2,1,604,622,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c34,1,3,1,623,640,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c35,1,3,1,641,659,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c36,1,3,1,660,678,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c37,1,3,1,679,697,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c38,1,3,1,698,716,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c39,1,2,1,717,735,228,252,./images/slavija-centar.jpeg
slavija-centar_r10_c40,1,2,1,736,754,228,252,./images/slavija-centar.jpeg
slavija-centar_r11_c01,1,NA,0,1,18,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c02,1,NA,0,19,37,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c03,1,2,1,38,56,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c04,1,2,1,57,75,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c05,1,2,1,76,94,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c06,1,1,1,95,113,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c07,1,1,1,114,131,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c08,1,2,1,132,150,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c09,1,2,1,151,169,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c10,1,2,1,170,188,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c11,1,2,1,189,207,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c12,1,2,1,208,226,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c13,1,2,1,227,245,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c14,1,1,1,246,263,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c15,1,2,1,264,282,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c16,1,2,1,283,301,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c17,1,2,1,302,320,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c18,1,2,1,321,339,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c19,1,2,1,340,358,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c20,1,2,1,359,377,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c21,1,2,1,378,395,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c22,1,2,1,396,414,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c23,1,2,1,415,433,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c24,1,2,1,434,452,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c25,1,2,1,453,471,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c26,1,2,1,472,490,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c27,1,2,1,491,508,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c28,1,2,1,509,527,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c29,1,2,1,528,546,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c30,1,2,1,547,565,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c31,1,3,1,566,584,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c32,1,NA,0,585,603,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c33,1,NA,0,604,622,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c34,1,NA,0,623,640,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c35,1,NA,0,641,659,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c36,1,NA,0,660,678,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c37,1,3,1,679,697,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c38,1,2,1,698,716,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c39,1,2,1,717,735,253,277,./images/slavija-centar.jpeg
slavija-centar_r11_c40,1,2,1,736,754,253,277,./images/slavija-centar.jpeg
slavija-centar_r12_c01,1,NA,0,1,18,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c02,1,NA,0,19,37,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c03,1,NA,0,38,56,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c04,1,2,1,57,75,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c05,1,1,1,76,94,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c06,1,1,1,95,113,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c07,1,1,1,114,131,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c08,1,1,1,132,150,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c09,1,1,1,151,169,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c10,1,1,1,170,188,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c11,1,1,1,189,207,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c12,1,2,1,208,226,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c13,1,1,1,227,245,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c14,1,2,1,246,263,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c15,1,1,1,264,282,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c16,1,1,1,283,301,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c17,1,2,1,302,320,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c18,1,3,1,321,339,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c19,1,2,1,340,358,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c20,1,2,1,359,377,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c21,1,2,1,378,395,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c22,1,2,1,396,414,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c23,1,2,1,415,433,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c24,1,2,1,434,452,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c25,1,2,1,453,471,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c26,1,2,1,472,490,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c27,1,2,1,491,508,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c28,1,2,1,509,527,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c29,1,2,1,528,546,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c30,1,3,1,547,565,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c31,1,3,1,566,584,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c32,1,3,1,585,603,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c33,1,NA,0,604,622,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c34,1,3,1,623,640,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c35,1,3,1,641,659,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c36,1,2,1,660,678,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c37,1,2,1,679,697,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c38,1,2,1,698,716,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c39,1,3,1,717,735,278,303,./images/slavija-centar.jpeg
slavija-centar_r12_c40,1,2,1,736,754,278,303,./images/slavija-centar.jpeg
slavija-centar_r13_c01,1,NA,0,1,18,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c02,1,NA,0,19,37,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c03,1,NA,0,38,56,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c04,1,2,1,57,75,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c05,1,2,1,76,94,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c06,1,1,1,95,113,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c07,1,1,1,114,131,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c08,1,2,1,132,150,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c09,1,2,1,151,169,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c10,1,1,1,170,188,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c11,1,1,1,189,207,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c12,1,1,1,208,226,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c13,1,1,1,227,245,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c14,1,2,1,246,263,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c15,1,1,1,264,282,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c16,1,2,1,283,301,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c17,1,2,1,302,320,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c18,1,2,1,321,339,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c19,1,2,1,340,358,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c20,1,2,1,359,377,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c21,1,2,1,378,395,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c22,1,2,1,396,414,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c23,1,2,1,415,433,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c24,1,2,1,434,452,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c25,1,2,1,453,471,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c26,1,2,1,472,490,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c27,1,3,1,491,508,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c28,1,3,1,509,527,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c29,1,3,1,528,546,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c30,1,3,1,547,565,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c31,1,3,1,566,584,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c32,1,3,1,585,603,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c33,1,NA,0,604,622,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c34,1,3,1,623,640,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c35,1,3,1,641,659,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c36,1,2,1,660,678,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c37,1,1,1,679,697,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c38,1,3,1,698,716,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c39,1,2,1,717,735,304,328,./images/slavija-centar.jpeg
slavija-centar_r13_c40,1,2,1,736,754,304,328,./images/slavija-centar.jpeg
slavija-centar_r14_c01,1,NA,0,1,18,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c02,1,NA,0,19,37,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c03,1,NA,0,38,56,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c04,1,NA,0,57,75,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c05,1,3,1,76,94,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c06,1,2,1,95,113,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c07,1,1,1,114,131,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c08,1,2,1,132,150,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c09,1,1,1,151,169,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c10,1,1,1,170,188,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c11,1,1,1,189,207,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c12,1,1,1,208,226,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c13,1,1,1,227,245,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c14,1,1,1,246,263,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c15,1,2,1,264,282,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c16,1,2,1,283,301,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c17,1,1,1,302,320,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c18,1,1,1,321,339,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c19,1,1,1,340,358,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c20,1,1,1,359,377,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c21,1,2,1,378,395,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c22,1,2,1,396,414,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c23,1,2,1,415,433,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c24,1,1,1,434,452,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c25,1,2,1,453,471,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c26,1,2,1,472,490,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c27,1,2,1,491,508,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c28,1,1,1,509,527,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c29,1,2,1,528,546,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c30,1,2,1,547,565,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c31,1,2,1,566,584,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c32,1,3,1,585,603,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c33,1,3,1,604,622,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c34,1,3,1,623,640,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c35,1,2,1,641,659,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c36,1,2,1,660,678,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c37,1,1,1,679,697,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c38,1,1,1,698,716,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c39,1,1,1,717,735,329,353,./images/slavija-centar.jpeg
slavija-centar_r14_c40,1,1,1,736,754,329,353,./images/slavija-centar.jpeg
slavija-centar_r15_c01,1,NA,0,1,18,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c02,1,NA,0,19,37,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c03,1,NA,0,38,56,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c04,1,NA,0,57,75,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c05,1,2,1,76,94,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c06,1,2,1,95,113,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c07,1,1,1,114,131,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c08,1,2,1,132,150,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c09,1,2,1,151,169,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c10,1,2,1,170,188,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c11,1,2,1,189,207,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c12,1,2,1,208,226,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c13,1,2,1,227,245,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c14,1,2,1,246,263,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c15,1,2,1,264,282,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c16,1,2,1,283,301,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c17,1,2,1,302,320,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c18,1,2,1,321,339,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c19,1,2,1,340,358,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c20,1,2,1,359,377,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c21,1,2,1,378,395,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c22,1,2,1,396,414,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c23,1,3,1,415,433,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c24,1,3,1,434,452,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c25,1,2,1,453,471,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c26,1,1,1,472,490,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c27,1,2,1,491,508,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c28,1,2,1,509,527,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c29,1,2,1,528,546,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c30,1,2,1,547,565,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c31,1,1,1,566,584,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c32,1,1,1,585,603,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c33,1,1,1,604,622,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c34,1,2,1,623,640,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c35,1,2,1,641,659,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c36,1,3,1,660,678,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c37,1,1,1,679,697,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c38,1,1,1,698,716,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c39,1,1,1,717,735,354,378,./images/slavija-centar.jpeg
slavija-centar_r15_c40,1,1,1,736,754,354,378,./images/slavija-centar.jpeg
slavija-centar_r16_c01,1,NA,0,1,18,379,404,./images/slavija-centar.jpeg
slavija-centar_r16_c02,1,NA,0,19,37,379,404,./images/slavija-centar.jpeg
slavija-centar_r16_c03,1,3,1,38,56,379,404,./images/slavija-centar.jpeg
slavija-centar_r16_c04,1,2,1,57,75,379,404,./images/slavija-centar.jpeg
slavija-centar_r16_c05,1,2,1,76,94,379,404,./images/slavija-centar.jpeg
